Record_ID,Data_Type,Formulation_ID,Formulation_Name,Chemical_Name,CASRN,DTXSID,Percent_Active_Ingredient,Concentration,Concentration_Units,Mixture,Species,Reported_Strain,Strain,Sex,Assay,Endpoint,Response,Response_Unit,Reference,SMILES,Preferred_Name,Synonyms,URL_CompTox,URL_CEBS,label
skin_irritation_invivo_61,In Vivo,,,Sodium dodecyl sulphate,151-21-3,DTXSID1026031,,,,Chemical,Human,,,,Four-hour Human Patch Test,Positive reaction,68.8,%,Robinson et al. 2001; 11422260; 10.1034/j.1600-0536.2001.045001001.x,[Na+].CCCCCCCCCCCCOS([O-])(=O)=O,Sodium dodecyl sulfate,"151-21-3|Sodium dodecyl sulfate|1-Dodecanol,hydrogen sulfate,sodium salt|Adeka Hope LS 35|Adeka Hope LS 90|Akyposal NLS|Akyposal SDS|Alscoap LN 40A|Alscoap LN 90|Alscoap LN-140|Alscoap MP 90N|Alscoap SP 40|Alscoap-LN 90P|Anticerumen|Aquarex Me|Aquarex methyl|Avirol SL 2010|Bio-Soft SDBS 60|Calfoam ES 303|Calfoam SLS 30|Carsonol SLS|Carsonol SLS Paste B|Carsonol SLS Special|Carsonol SLS-S|Caswell No. 779|Colonial SLS|Conco sulfate WA|Conco sulfate WA-1200|Conco sulfate WA-1245|Conco Sulfate WAG|Conco Sulfate WAN|Conco Sulfate WAS|Conco sulfate WN|Cycloryl 21|Cycloryl 21LS|Cycloryl 31|Cycloryl 580|Cycloryl 585N|Dehydag Sulfate GL|Dehydag sulfate GL emulsion|Dehydag sulphate GL emulsion|Dehydrag sulfate gl emulsion|Dermacide|Detergent 66|Dodecyl alcohol, hydrogen sulfate, sodium salt|DODECYL HYDROGEN SULFATE SODIUM SALT|DODECYL HYDROGENSULFATE SODIUM SALT|Dodecyl sodium sulfate|Dodecyl sulfate sodium|DODECYL SULFATE SODIUM SALT|DODECYL SULFATE, SODIUM|Dodecyl sulfate, sodium salt|Dupanol WAQ|Duponal|Duponal WAQE|Duponol|Duponol C|Duponol ME|Du|1000201-72-8|1000201-73-9|111726-87-5|121481-64-9|12738-53-3|12765-21-8|129203-37-8|1334-67-4|1335-72-4|145269-44-9|152155-52-7|156108-01-9|172826-72-1|1883428-81-6|191490-40-1|210297-21-5|2326507-32-6|237743-45-2|303179-49-9|39384-36-6|51222-39-0|57176-54-2|58640-35-0|61711-39-5|64441-33-4|74433-77-5|8012-56-4|8048-56-4|877454-24-5|952055-37-7|952092-90-9",https://comptox.epa.gov/dashboard/chemical/details/DTXSID1026031,https://doi.org/10.22427/NTP-DATA-DTXSID1026031,1
skin_irritation_invivo_89,In Vivo,,,Sodium dodecyl sulphate,151-21-3,DTXSID1026031,,,,Chemical,Human,,,,Four-hour Human Patch Test,Positive reaction,79.7,%,Jirova et al. 2010; 20136894; 10.1111/j.1600-0536.2009.01640.x,[Na+].CCCCCCCCCCCCOS([O-])(=O)=O,Sodium dodecyl sulfate,"151-21-3|Sodium dodecyl sulfate|1-Dodecanol,hydrogen sulfate,sodium salt|Adeka Hope LS 35|Adeka Hope LS 90|Akyposal NLS|Akyposal SDS|Alscoap LN 40A|Alscoap LN 90|Alscoap LN-140|Alscoap MP 90N|Alscoap SP 40|Alscoap-LN 90P|Anticerumen|Aquarex Me|Aquarex methyl|Avirol SL 2010|Bio-Soft SDBS 60|Calfoam ES 303|Calfoam SLS 30|Carsonol SLS|Carsonol SLS Paste B|Carsonol SLS Special|Carsonol SLS-S|Caswell No. 779|Colonial SLS|Conco sulfate WA|Conco sulfate WA-1200|Conco sulfate WA-1245|Conco Sulfate WAG|Conco Sulfate WAN|Conco Sulfate WAS|Conco sulfate WN|Cycloryl 21|Cycloryl 21LS|Cycloryl 31|Cycloryl 580|Cycloryl 585N|Dehydag Sulfate GL|Dehydag sulfate GL emulsion|Dehydag sulphate GL emulsion|Dehydrag sulfate gl emulsion|Dermacide|Detergent 66|Dodecyl alcohol, hydrogen sulfate, sodium salt|DODECYL HYDROGEN SULFATE SODIUM SALT|DODECYL HYDROGENSULFATE SODIUM SALT|Dodecyl sodium sulfate|Dodecyl sulfate sodium|DODECYL SULFATE SODIUM SALT|DODECYL SULFATE, SODIUM|Dodecyl sulfate, sodium salt|Dupanol WAQ|Duponal|Duponal WAQE|Duponol|Duponol C|Duponol ME|Du|1000201-72-8|1000201-73-9|111726-87-5|121481-64-9|12738-53-3|12765-21-8|129203-37-8|1334-67-4|1335-72-4|145269-44-9|152155-52-7|156108-01-9|172826-72-1|1883428-81-6|191490-40-1|210297-21-5|2326507-32-6|237743-45-2|303179-49-9|39384-36-6|51222-39-0|57176-54-2|58640-35-0|61711-39-5|64441-33-4|74433-77-5|8012-56-4|8048-56-4|877454-24-5|952055-37-7|952092-90-9",https://comptox.epa.gov/dashboard/chemical/details/DTXSID1026031,https://doi.org/10.22427/NTP-DATA-DTXSID1026031,1
skin_irritation_invivo_90,In Vivo,,,Sodium dodecyl sulphate,151-21-3,DTXSID1026031,,,,Chemical,Human,,,,Four-hour Human Patch Test,Positive reaction,70.8,%,Robinson et al. 2001; 11422260; 10.1034/j.1600-0536.2001.045001001.x,[Na+].CCCCCCCCCCCCOS([O-])(=O)=O,Sodium dodecyl sulfate,"151-21-3|Sodium dodecyl sulfate|1-Dodecanol,hydrogen sulfate,sodium salt|Adeka Hope LS 35|Adeka Hope LS 90|Akyposal NLS|Akyposal SDS|Alscoap LN 40A|Alscoap LN 90|Alscoap LN-140|Alscoap MP 90N|Alscoap SP 40|Alscoap-LN 90P|Anticerumen|Aquarex Me|Aquarex methyl|Avirol SL 2010|Bio-Soft SDBS 60|Calfoam ES 303|Calfoam SLS 30|Carsonol SLS|Carsonol SLS Paste B|Carsonol SLS Special|Carsonol SLS-S|Caswell No. 779|Colonial SLS|Conco sulfate WA|Conco sulfate WA-1200|Conco sulfate WA-1245|Conco Sulfate WAG|Conco Sulfate WAN|Conco Sulfate WAS|Conco sulfate WN|Cycloryl 21|Cycloryl 21LS|Cycloryl 31|Cycloryl 580|Cycloryl 585N|Dehydag Sulfate GL|Dehydag sulfate GL emulsion|Dehydag sulphate GL emulsion|Dehydrag sulfate gl emulsion|Dermacide|Detergent 66|Dodecyl alcohol, hydrogen sulfate, sodium salt|DODECYL HYDROGEN SULFATE SODIUM SALT|DODECYL HYDROGENSULFATE SODIUM SALT|Dodecyl sodium sulfate|Dodecyl sulfate sodium|DODECYL SULFATE SODIUM SALT|DODECYL SULFATE, SODIUM|Dodecyl sulfate, sodium salt|Dupanol WAQ|Duponal|Duponal WAQE|Duponol|Duponol C|Duponol ME|Du|1000201-72-8|1000201-73-9|111726-87-5|121481-64-9|12738-53-3|12765-21-8|129203-37-8|1334-67-4|1335-72-4|145269-44-9|152155-52-7|156108-01-9|172826-72-1|1883428-81-6|191490-40-1|210297-21-5|2326507-32-6|237743-45-2|303179-49-9|39384-36-6|51222-39-0|57176-54-2|58640-35-0|61711-39-5|64441-33-4|74433-77-5|8012-56-4|8048-56-4|877454-24-5|952055-37-7|952092-90-9",https://comptox.epa.gov/dashboard/chemical/details/DTXSID1026031,https://doi.org/10.22427/NTP-DATA-DTXSID1026031,1
skin_irritation_invivo_87,In Vivo,,,Carbonic acid sodium salt (1:2),497-19-8,DTXSID1029621,,,,Chemical,Human,,,,Four-hour Human Patch Test,Positive reaction,0.0,%,Basketter et al. 2004; 15291823; 10.1111/j.0105-1873.2004.00385.x,[Na+].[Na+].[O-]C([O-])=O,Carbonic acid sodium salt (1:2),"497-19-8|Carbonic acid sodium salt (1:2)|Bisodium carbonate|Calcined soda|Carbonate de sodium|carbonato de sodio|Carbonic acid disodium salt|Carbonic acid sodium salt|Carbonic acid sodium salt (1:2)|Caswell N0 752|Dense Ash|Disodium carbonate|Disodium carbonate (Na2CO3)|Dynamar 5251Q|Dynamar L 13890|Dynamar RC 5251Q|EINECS 207-838-8|EPA Pesticide Chemical Code 073506|Light Ash|Lime ash|Na-X|Na2CO3|Natrium Carbonicum Calcinatum|Natrium Carbonicum Siccatum|NSC 156204|Snowlite 1|Snowlite I|Soda|Soda ash|Soda Ash Dense|Soda Ash Light|Soda Light|Soda, calcined|Sodium carbonate|Sodium carbonate (2:1)|Sodium carbonate (Na2(CO3))|Sodium carbonate, anhydrous|Suprapur 6395|UNII-45P3261C7T|V Soda|Washing soda|1314087-39-2|1332-57-6|1977561-09-3|7542-12-3",https://comptox.epa.gov/dashboard/chemical/details/DTXSID1029621,,0
skin_irritation_invivo_31,In Vivo,,,Benzyl-C8-18-alkyldimethylammonium chlorides,63449-41-2,DTXSID1048122,,,,Chemical,Human,,,,Four-hour Human Patch Test,Positive reaction,33.9,%,Basketter et al. 2004; 15291823; 10.1111/j.0105-1873.2004.00385.x,,Benzyl-C8-18-alkyldimethylammonium chlorides,"63449-41-2|Benzyl-C8-18-alkyldimethylammonium chlorides|ADBAC (C8, C10, C12, C14, C16, C18)|Alkylbenzyldimethylammonium chlorides, benzyl-C8-18-alkyldimethyl|Alkyldimethylbenzylammonium chloride|Arquad B|Arquad B 100|Arquad B 50|BENZALKONIUM CHLORIDE|C8-18-Alkydimethylbenzyl ammonium chlorides|Cation F2 50|EINECS 264-151-6|Nissan Cation F2 50|Quaternary ammonium compounds, benzyl-(C8-18)-alkyldimethyl, chlorides|quaternary ammonium compounds, benzyl-C<Sub>8-18</Sub>-alkyldimethyl, chlorides|Quaternary ammonium compounds, benzyl- C8- 18- alkyldimethyl, chlorides|Roccal|Tret-O-lite XC 511|50957-62-5|51004-71-8|51668-62-3|69344-71-4",https://comptox.epa.gov/dashboard/chemical/details/DTXSID1048122,https://doi.org/10.22427/NTP-DATA-DTXSID1048122,1
skin_irritation_invivo_36,In Vivo,,,1-Bromo-4-chlorobutane,6940-78-9,DTXSID1049350,,,,Chemical,Human,,,,Four-hour Human Patch Test,Positive reaction,0.0,%,Jirova et al. 2010; 20136894; 10.1111/j.1600-0536.2009.01640.x,ClCCCCBr,1-Bromo-4-chlorobutane,"6940-78-9|1-Bromo-4-chlorobutane|1-Chloro-4-bromobutane|4-Bromo-1-chlorobutane|Butane, 1-bromo-4-chloro-|EINECS 230-089-3|NSC 60193|Tetramethylene chlorobromide",https://comptox.epa.gov/dashboard/chemical/details/DTXSID1049350,,0
skin_irritation_invivo_78,In Vivo,,,"Fatty acids, potassium salts",8046-74-0,DTXSID1057583,,,,Chemical,Human,,,,Four-hour Human Patch Test,Positive reaction,0.0,%,Basketter et al. 2004; 15291823; 10.1111/j.0105-1873.2004.00385.x,,"Fatty acids, potassium salts","8046-74-0|Fatty acids, potassium salts|Potassium fatty acid soap|Potassium salts of fatty acids|Potassium soap|Soap, potassium|977093-39-2",https://comptox.epa.gov/dashboard/chemical/details/DTXSID1057583,,0
skin_irritation_invivo_70,In Vivo,,,Sodium soap,308075-99-2,DTXSID201020005,,,,Chemical,Human,,,,Four-hour Human Patch Test,Positive reaction,0.0,%,Basketter et al. 2004; 15291823; 10.1111/j.0105-1873.2004.00385.x,,Sodium soaps,"308075-99-2|Sodium soaps|Foamaster Soap L|Marseille Soap Powder|Serfax DB|Serfax RP 100|Serfax S 100|Silk Olive Soap|Soaps, sodium",https://comptox.epa.gov/dashboard/chemical/details/DTXSID201020005,,0
skin_irritation_invivo_24,In Vivo,,,Hydrochloric acid,7647-01-0,DTXSID2020711,,,,Chemical,Human,,,,Four-hour Human Patch Test,Positive reaction,18.0,%,Basketter et al. 2004; 15291823; 10.1111/j.0105-1873.2004.00385.x,Cl,Hydrochloric acid,"7647-01-0|Hydrochloric acid|[HCl]|1-2 Hydrochloric Acid AR|12 Hydrochloric Acid AR 36%|4-D Bowl Sanitizer|Acide chlorhydrique|Acido clorhidrico|Acido cloridrico|Anhydrous hydrochloric acid|Anhydrous hydrogen chloride|Aqueous hydrogen chloride|Baume HCL|Bowl Cleaner|Caswell No. 486|Chloorwaterstof|Chloridric acid|Chlorohydric acid|Chlorowodor|chlorure d'hydrogene|Chlorure d'hydrogene anhydre|Chloruro de hidrogeno|Chlorwasserstoff|CHLORWASSERSTOFF, WASSERFREI|cloruro de hidrogeno|Cloruro de hidrogeno anhidro|Dilute hydrochloric acid|EINECS 231-595-7|Emulsion Bowl Cleaner|Enplate PO 236|EPA Pesticide Chemical Code 045901|HCl|Hydrochloric acid gas|Hydrochloric acid, anhydrous|Hydrochloride|hydrogen chloride|Hydrogen chloride ClH|Hydrogenchlorid|Hygeia Creme Magic Bowl Cleaner|MURIATIC ACID|Muriaticum acidum|Now South Safti-Sol Brand Concentrated Bowl Cleanse with Magic Actio|NSC 77365|Percleen Bowl and Urinal Cleaner|SALZSAEURE UEBER 1% BIS 3%|SALZSAEURE UEBER 10%|SALZSAEURE UEBER 3% BIS 10%|SALZSAURE|Spirits of salt|Standard Hydrochloric A|113962-65-5|218625-68-4|51005-19-7|61674-62-2",https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020711,,1
skin_irritation_invivo_14,In Vivo,,,Heptanoic acid,111-14-8,DTXSID2021600,,,,Chemical,Human,,,,Four-hour Human Patch Test,Positive reaction,64.5,%,Basketter et al. 2004; 15291823; 10.1111/j.0105-1873.2004.00385.x,CCCCCCC(O)=O,Heptanoic acid,"111-14-8|Heptanoic acid|1-Hexanecarboxylate|1-Hexanecarboxylic acid|4-02-00-00958|Acide heptanoique|acido heptanoico|Artec ultra conditioning teat dip|BRN 1744723|EINECS 203-838-7|Enanthate|Enanthic acid|Enanthylate|Enanthylic acid|FEMA No. 3348|Heptanoate|Heptansaure|Heptoate|Heptoic acid|Heptylate|Heptylic acid|Hexacid C-7|N-Heptanoate|n-Heptanoic acid|N-Heptoate|n-Heptoic acid|N-Heptylate|n-Heptylic acid|NSC 2192|Oenanthate|Oenanthic acid|OENANTHIC-ACID, C7|Oenanthylate|Oenanthylic acid|UNII-THE3YNP39D|2243153-85-5",https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021600,https://doi.org/10.22427/NTP-DATA-DTXSID2021600,1
skin_irritation_invivo_17,In Vivo,,,Hexadecanoic acid,57-10-3,DTXSID2021602,,,,Chemical,Human,,,,Four-hour Human Patch Test,Positive reaction,0.0,%,Basketter et al. 2004; 15291823; 10.1111/j.0105-1873.2004.00385.x,CCCCCCCCCCCCCCCC(O)=O,Hexadecanoic acid,"57-10-3|Hexadecanoic acid|1-hexyldecanoic acid|1-Pentadecanecarboxylic acid|16:00|4-02-00-01157|Acide palmitique|acido palmitico, puro|BRN 0607489|C16|C16 fatty acid|C16:0|Cetylic acid|CH3-[CH2]14-COOH|Edenor C16|EINECS 200-312-9|Emersol 140|Emersol 143|FEMA No. 2832|Glycon P-45|Hexadecanoate|Hexadecanoic acid|Hexadecanoic acid palmitic acid|Hexadecoate|hexadecoic acid|Hexadecylic acid|Hexaectylic acid|Hydrofol|Hydrofol Acid 1690|Hystrene 8016|Hystrene 9016|Industrene 4516|Kortacid 1695|Kortacid 1698|Loxiol EP 278|Lunac P 95|Lunac P 95KC|Lunac P 98|N-Hexadecanoate|n-Hexadecanoic acid|N-Hexadecoate|n-Hexadecoic acid|NSC 5030|Palmitate|Palmitic acid|Palmitic acid 95%|Palmitinate|Palmitinic acid|PALMITINSAEURE|Palmitinsaure|Palmitoate|Palmitoic acid|PAM|Pentadecanecarboxylate|Pentadecanecarboxylic acid|PLM|Prifac 2960|Prifrac 2960|Pristerene 4934|UNII-2V16EO95H1|Univol U332|116860-99-2|212625-86-0|60605-23-4|66321-94-6",https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021602,,0
skin_irritation_invivo_5,In Vivo,,,Dimethyl sulfoxide,67-68-5,DTXSID2021735,,,,Chemical,Human,,,,Four-hour Human Patch Test,Positive reaction,100.0,%,Basketter et al. 2004; 15291823; 10.1111/j.0105-1873.2004.00385.x,CS(C)=O,Dimethyl sulfoxide,"67-68-5|Dimethyl sulfoxide|(CH3)2SO|(methylsulfinyl)methane|Caswell No. 381|Demasorb|Demavet|Demsodrox|Dimethyl sulfoxixde|dimethyl sulfur oxide|Dimethyl Sulphoxide|Dimethyl sulpoxide|Dimethyli sulfoxidum|Dimethylsulfoxid|DIMETHYLSULFOXIDE|Dimethylsulfoxyde|dimetil sulfoxido|Dimetilsolfossido|Dimexide|Dimexidum|Dipirartril-tropico|DMSO|Dolicur|Doligur|Dromisol|Durasorb|EINECS 200-664-3|EPA Pesticide Chemical Code 000177|Infiltrina|Methane, 1,1'-sulfinylbis-|Methane, sulfinylbis-|methanesulfinylmethane|Methyl sulfoxide|Methyl sulphoxide|Methylsulfinylmethane|NSC 763|NSC-763|S(O)Me2|Sclerosol|Somipront|sulfinylbis(methane)|Sulfinylbismethane|SULFOXIDE, DIMETHYL|Syntexan|UNII-YOW8V9698H|164071-41-4|705301-21-9|8070-53-9",https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021735,https://doi.org/10.22427/NTP-DATA-DTXSID2021735,1
skin_irritation_invivo_64,In Vivo,,,Dipropyl disulfide,629-19-6,DTXSID2022096,,,,Chemical,Human,,,,Four-hour Human Patch Test,Positive reaction,20.0,%,Jirova et al. 2010; 20136894; 10.1111/j.1600-0536.2009.01640.x,CCCSSCCC,Dipropyl disulfide,"629-19-6|Dipropyl disulfide|4,5-Dithiaoctane|Di-n-propyl disulfide|Disulfide, dipropyl|EINECS 211-079-8|FEMA 3228|FEMA No. 3228|NSC 75122|Propyl disulfide|Propyldithiopropane|UNII-I7K169J70F",https://comptox.epa.gov/dashboard/chemical/details/DTXSID2022096,,1
skin_irritation_invivo_79,In Vivo,,,Tromethamine,77-86-1,DTXSID2023723,,,,Chemical,Human,,,,Four-hour Human Patch Test,Positive reaction,6.2,%,Basketter et al. 2004; 15291823; 10.1111/j.0105-1873.2004.00385.x,NC(CO)(CO)CO,Tromethamine,"77-86-1|Tromethamine|[2-Hydroxy-1,1-bis(hydroxymethyl)ethyl]amine|1,1,1-tris(hydroxymethyl)methanamine|1,3-Propanediol, 2-amino-2-(hydroxymethyl)-|2-(Hydroxymethyl)-2-amino-1,3-propanediol|2-Amino-1,3-dihydroxy-2-(hydroxymethyl)propane|2-AMINO-2-(HYDROXYMETHYL)-1,3-PROPANDIOL|2-Amino-2-(hydroxymethyl)-1,3-propanediol|2-Amino-2-(hydroxymethyl)propane-1,3-diol|2-Amino-2-hydroxymethyl-1, 3-propanediol|2-amino-2-hydroxymethyl-1,3-propanediol|2-Amino-2-hydroxymethylpropan-1,3-diol|2-Amino-2-methylol-1,3-propanediol|Addex-Tham|Aminotri(hydroxymethyl)methane|Aminotrimethylolmethane|Aminotris(hydroxymethyl)methane|Apiroserum Tham|Caswell No. 036|EINECS 201-064-4|EPA Pesticide Chemical Code 083901|Methanamine, 1,1,1-tris(hydroxymethyl)-|Methylamine, 1,1,1-tris(hydroxymethyl)-|NSC 103026|NSC 6365|NSC 65434|Pehanorm|PROPANE-1,3-DIOL, 2-AMINO-2-(HYDROXYMETHYL)-|Talatrol|THAM|Tri Amino|Tri(hydroxymethyl)methylamine|Trigmo base|TRIHYDROXYMETHYLAMINOMETHANE|Triladyl|Trimethylolaminomethane|TRIS|Tris Amino|Tris Amino Crystal|Tris base|TRIS BUFFE|108195-86-4|1158650-64-6|119320-15-9|25149-07-9|68755-45-3|83147-39-1|857365-23-2",https://comptox.epa.gov/dashboard/chemical/details/DTXSID2023723,,1
skin_irritation_invivo_74,In Vivo,,,alpha-Terpinyl acetate,80-26-2,DTXSID2026496,,,,Chemical,Human,,,,Four-hour Human Patch Test,Positive reaction,0.0,%,Jirova et al. 2010; 20136894; 10.1111/j.1600-0536.2009.01640.x,CC(=O)OC(C)(C)C1CCC(C)=CC1,alpha-Terpinyl acetate,"80-26-2|alpha-Terpinyl acetate|(.+-.)-a-Terpineol acetate|(.+-.)-a-Terpinyl acetate|2-(4-Methyl-3-cyclohexen-1-yl)-2-propyl acetate|3-Cyclohexene-1-methanol, .alpha.,.alpha.,4-trimethyl-, 1-acetate|3-Cyclohexene-1-methanol, .alpha.,.alpha.,4-trimethyl-, acetate|3-Cyclohexene-1-methanol, alpha,alpha,4-trimethyl-, 1-acetate|3-Cyclohexene-1-methanol, a,a,4-trimethyl-, 1-acetate|3-Cyclohexene-1-methanol, a,a,4-trimethyl-, acetate|4-06-00-00253|a-Terpineol acetate|Acetate de p-menth-1-en-8-yle|acetate de p-menth-1-ene-8-yle|ACETATE, a, a, 4-TRIMETHYL-CYCLOHEX-3-ENE-1-METHYL|acetato de p-ment-1-en-8-ilo|alpha-Terpineol, acetate|alpha,alpha,4-Trimethyl-3-cyclohexene-1-methyl acetate|BRN 3198769|EINECS 201-265-7|EINECS 234-183-5|FEMA 3047|FEMA No. 3047|p-Menth-1-en-8-ol, acetate|p-menth-1-en-8-yl acetate|p-Menth-1-en-8-ylacetat|TERPINYL ACETATE|UNII-9RXE0I9F2J|a-Terpineol acetate|a-Terpinyl acetate|a,a,4-trimethyl-3-cyclohexene-1-methanol acetate|104806-93-1|10581-37-0|21090-64-2",https://comptox.epa.gov/dashboard/chemical/details/DTXSID2026496,,0
skin_irritation_invivo_54,In Vivo,,,Nonanoic acid,112-05-0,DTXSID3021641,,,,Chemical,Human,,,,Four-hour Human Patch Test,Positive reaction,65.5,%,Jirova et al. 2010; 20136894; 10.1111/j.1600-0536.2009.01640.x,CCCCCCCCC(O)=O,Nonanoic acid,"112-05-0|Nonanoic acid|1-Nonanoate|1-nonanoic acid|1-Octanecarboxyic acid|1-Octanecarboxylate|1-Octanecarboxylic acid|4-02-00-01018|Acide nonanoique|acido nonanoico|BRN 1752351|CH3-[CH2]7-COOH|Cirrasol 185a|EINECS 203-931-2|Emery 1202|Emery'S L-114|Emfac 1202|EPA Pesticide Chemical Code 217500|FEMA No. 2784|Grantrico|Hexacid C-9|N-Nonanoate|N-NONANOIC ACID|N-Nonoate|n-Nonoic acid|N-Nonylate|n-Nonylic acid|N-Pelargonate|n-Pelargonic acid|Nonanoate|Nonansaeure|Nonansaure|Nonoate|Nonoic acid|Nonylate|Nonylic acid|NSC 62787|NSC 65450|NSC 65455|Pelargate|Pelargic acid|pelargon|Pelargonate|Pelargonic acid|PELARGONIC-ACID, C9|PELARGONSAEURE|Pergonate|Pergonic acid|UNII-97SEH7577T",https://comptox.epa.gov/dashboard/chemical/details/DTXSID3021641,https://doi.org/10.22427/NTP-DATA-DTXSID3021641,1
skin_irritation_invivo_58,In Vivo,,,Octanoic acid,124-07-2,DTXSID3021645,,,,Chemical,Human,,,,Four-hour Human Patch Test,Positive reaction,76.2,%,Basketter et al. 2004; 15291823; 10.1111/j.0105-1873.2004.00385.x,CCCCCCCC(O)=O,Octanoic acid,"124-07-2|Octanoic acid|1-Heptanecarboxylate|1-Heptanecarboxylic acid|4-02-00-00982|8:0|Acide octanoique|acido octanoico|Acidum octanocium|BRN 1747180|C8:0|Caprylate|Caprylic acid|CAPRYLIC-ACID, NATURAL|CAPRYLSAEURE|CH3-[CH2]6-COOH|Edenor C 8-98-100|EINECS 204-677-5|Emery 657|Enantic acid|FEMA No. 2799|Hexacid 898|Kaprylsaeure|Kortacid 0899|Kyselina kaprylova|Lunac 8-95|Lunac 8-98|N-Caprylate|n-Caprylic acid|N-Octanoate|n-Octanoic acid|N-Octoate|n-Octoic acid|N-Octylate|n-Octylic acid|Neo-Fat 8|Neo-Fat 8S|NSC 5024|Octansaeure|Octansaure|Octic acid|octoic acid|Octylate|Octylic acid|Prifac 2901|UNII-OBL58JN025|2171005-29-9",https://comptox.epa.gov/dashboard/chemical/details/DTXSID3021645,https://doi.org/10.22427/NTP-DATA-DTXSID3021645,1
skin_irritation_invivo_71,In Vivo,,,Sodium xylenesulfonate,1300-72-7,DTXSID3026302,,,,Chemical,Human,,,,Four-hour Human Patch Test,Positive reaction,0.0,%,Basketter et al. 2004; 15291823; 10.1111/j.0105-1873.2004.00385.x,"C*.C*.OS(=O)(=O)C1=CC=CC=C1 |c:8,10,t:6,lp:4:2,6:2,7:2,m:1:9.10,3:10.11.12.13|",Sodium xylenesulfonate,"1300-72-7|Sodium xylenesulfonate|Benzenesulfonic acid, dimethyl-, sodium salt|Benzenesulfonic acid, dimethyl-, sodium salt (1:1)|Caswell No. 799A|Conco SXS|Cyclophil SXS 30|Cyclophil sxs30|Dimethylbenzenesulfonic acid sodium salt|EINECS 215-090-9|Eltesol SX 30|Eltesol SX 93|EPA Pesticide Chemical Code 079019|Hydrotrope|Kemmat SN 18|Natriumxylolsulfonat|Naxonate|Naxonate 4L|Naxonate G|Naxonate SX|NCI-C55403|Richonate SXS|Sodium dimethylbenzenesulfonate|Sodium xylene sulfonate|sodium xylenesulphonate|Stepanate SXS|Stepanate X|Surco SXS|Ultrawet 40SX|UNII-G4LZF950UR|Witconate SXS|xilensulfonato de sodio|Xylenesulfonate de sodium|XYLENESULFONATE, SODIUM|Xylenesulfonic acid, sodium salt|39340-93-7",https://comptox.epa.gov/dashboard/chemical/details/DTXSID3026302,https://doi.org/10.22427/NTP-DATA-DTXSID3026302,0
skin_irritation_invivo_42,In Vivo,,,Citronellol,106-22-9,DTXSID3026726,,,,Chemical,Human,,,,Four-hour Human Patch Test,Positive reaction,0.0,%,Basketter et al. 2004; 15291823; 10.1111/j.0105-1873.2004.00385.x,CC(CCO)CCC=C(C)C,Citronellol,"106-22-9|Citronellol|(.+-.)-3,7-Dimethyl-6-octen-1-ol|(.+-.)-Citronellol|(.+-.)-b-Citronellol|2,3-Dihydrogeraniol|2,6-Dimethyl-2-octen-8-ol|3,7-Dimethyl-6-octen-1-ol|3,7-Dimethyloct-6-en-1-ol|4-01-00-02188|6-Octen-1-ol, 3,7-dimethyl-|beta-Citronellol|BRN 1721507|Cephrol|Citronellol 950|Citronellol, dl-|citronelol|Dihydrogeraniol|dl-Citronellol|EINECS 203-375-0|EINECS 247-737-6|Elenol|NSC 8779|OCT-6-EN-1-OL, 3,7-DIMETHYL-, (+-)-|Rhodinol|Rodinol|UNII-565OK72VNF|b-Citronellol|1335-43-9|26489-01-0",https://comptox.epa.gov/dashboard/chemical/details/DTXSID3026726,https://doi.org/10.22427/NTP-DATA-DTXSID3026726,0
skin_irritation_invivo_25,In Vivo,,,"Amines, hydrogenated tallow alkyl",61788-45-2,DTXSID3028053,,,,Chemical,Human,,,,Four-hour Human Patch Test,Positive reaction,100.0,%,Basketter et al. 2004; 15291823; 10.1111/j.0105-1873.2004.00385.x,,"Amines, hydrogenated tallow alkyl","61788-45-2|Amines, hydrogenated tallow alkyl|EINECS 262-976-6|52953-83-0|54385-93-2|54693-04-8|56572-34-0|8031-10-5|8035-05-0|8035-06-1",https://comptox.epa.gov/dashboard/chemical/details/DTXSID3028053,,1
